"id","userId","searchDate","networkCount","offenseType"
"5b8f44e1-fc83-48b2-ab82-566520621a7b","***","2026-07-23T15:00:26.458Z","125","Trespass"
"de307a0a-493d-450a-a9ee-d1995a716be2","***","2026-07-23T16:11:14.613Z","1","Trespass"
"9bc7e672-9b50-4af2-9af1-779b7fe74426","***","2026-07-24T02:24:02.230Z","125","Missing/Endangered Person/Runaway"
"453d9374-b43a-46fc-ad13-5df5449652a4","***","2026-07-24T16:48:08.954Z","125","Motor Vehicle Theft/Stolen"
"cd4d6f1b-3d9d-444d-a6e8-c0e2b059cd56","***","2026-07-24T17:49:37.569Z","125","Missing/Endangered Person/Runaway"
"f70e192f-99ce-4ae9-994b-4769e20549cb","***","2026-07-24T19:39:15.528Z","125","Motor Vehicle Theft/Stolen"
"638d114e-4ee1-4d77-8753-01b18fa73882","***","2026-07-25T16:21:27.775Z","125","Missing/Endangered Person/Runaway"
"36a36962-d8ca-446e-a1eb-66acd8122893","***","2026-07-25T16:30:31.306Z","125","Missing/Endangered Person/Runaway"
"5c04f3c7-3014-4b44-905a-27b948486f4a","***","2026-07-25T17:30:01.242Z","1","Threats/Harassment"
"dc3fed1c-d1db-4ef1-b798-3260a5b965cb","***","2026-07-25T19:55:14.391Z","125","Larceny/Theft Offenses"
"67bff922-e22b-47e0-bb0e-3f1510c6d62f","***","2026-07-25T20:04:18.465Z","125","Larceny/Theft Offenses"
"201ecebd-3ac9-4ef9-80eb-6b3b62a59749","***","2026-07-25T20:30:29.404Z","125","Sex Offenses"
"6f9df2ad-87c4-41f7-acb6-2b70a8daea3f","***","2026-07-26T15:29:47.944Z","1","Motor Vehicle Theft/Stolen"
"ad155b44-a2a4-45aa-8e82-30b0674d9f17","***","2026-07-26T16:00:11.632Z","1","Motor Vehicle Theft/Stolen"
"1735b758-33e0-407a-adc9-cce2890161bc","***","2026-07-26T18:41:28.680Z","1","Assault/Battery Offenses"
"22784f15-481a-48b6-8a4e-1b82fffe9266","***","2026-07-26T19:23:38.945Z","1","Protective/Protection Order"
"5079916a-1d0a-4787-9607-9a4f446b58a0","***","2026-07-26T20:57:21.899Z","1","Larceny/Theft Offenses"
"ea1961a0-8f7e-4c1f-8df6-6c7e62d3bade","***","2026-07-26T21:00:08.680Z","1","Larceny/Theft Offenses"
"28ecf26f-ffaf-4379-9246-a56c8a6e36e5","***","2026-07-26T21:44:51.246Z","125","Motor Vehicle Theft/Stolen"
"31e7740f-5109-44f6-8126-c8db3c803c58","***","2026-07-26T23:29:09.434Z","100","Larceny/Theft Offenses"
"0f0f5d3e-0541-4727-8772-bd603d188f3f","***","2026-07-27T00:45:52.350Z","6","Larceny/Theft Offenses"
"f9faf92d-5d3e-4f05-b9f6-5e0a5a50187d","***","2026-07-27T01:33:57.589Z","100","Larceny/Theft Offenses"
"bf160f2b-ca18-4723-8b1e-c038409ebfed","***","2026-07-27T07:00:57.867Z","125","Burglary/Breaking & Entering"
"00e307d1-fcc5-4827-b969-dfcccd287cdd","***","2026-07-27T15:09:28.925Z","1","Larceny/Theft Offenses"
"950d0a89-ac67-4d3e-ae98-49b3f7e2072b","***","2026-07-27T16:57:53.183Z","1","Larceny/Theft Offenses"
"44b7a240-1065-4588-b753-e595a89e127b","***","2026-07-27T17:00:17.754Z","7","Larceny/Theft Offenses"
"10f7b9d8-30c6-4b1d-8c84-85347bcbc263","***","2026-07-27T18:39:39.426Z","3","Burglary/Breaking & Entering"
"4747b858-7fcd-48cb-abfd-9127f0b307fd","***","2026-07-27T18:48:24.276Z","125","Larceny/Theft Offenses"
"640c914d-a998-4f72-b424-5be3ac1ec330","***","2026-07-27T19:00:25.564Z","3","Burglary/Breaking & Entering"
"c5689dde-175b-401a-a841-39f66dbd092a","***","2026-07-27T19:01:35.155Z","76","Larceny/Theft Offenses"
"5aef88d4-62dd-4e1a-8d31-177f0d695c7b","***","2026-07-27T20:09:51.783Z","125","Burglary/Breaking & Entering"
"75e721de-567e-4602-a9ca-73d4b2cc9b65","***","2026-07-27T21:34:29.696Z","125","Financial Crime (Embezzlement/Fraud)"
"e2302729-7805-4462-a01e-18dc8c4da96f","***","2026-07-27T22:06:21.914Z","125","Larceny/Theft Offenses"
"07bb76b3-51f5-49b3-b492-64c28d78c40c","***","2026-07-27T23:40:57.031Z","125","Larceny/Theft Offenses"
"21e1511d-dbd6-45ea-9e1f-a8bbef31df6a","***","2026-07-28T13:22:01.584Z","125","Burglary/Breaking & Entering"
"a7458048-28c3-4bb6-86fb-9d11a77b5c1e","***","2026-07-28T13:29:31.133Z","125","Larceny/Theft Offenses"
"644b814e-9099-4c8b-b7de-b4f695ba89e6","***","2026-07-28T15:09:44.767Z","125","Larceny/Theft Offenses"
"0dd04199-4f40-44eb-8deb-a05d6615e9ab","***","2026-07-28T21:12:04.464Z","125","Larceny/Theft Offenses"
"4b02f25a-bd1c-47d8-8593-7b1446b520e2","***","2026-07-28T21:43:49.703Z","125","Wanted Person (Arrest Warrant/Fugitive)"
"d5622267-a292-4d4d-a158-271351453b1e","***","2026-07-28T22:31:21.012Z","125","Larceny/Theft Offenses"
"da602053-31ed-4fcb-9d4c-422bf7810ba1","***","2026-07-29T13:50:20.243Z","125","Larceny/Theft Offenses"
"e662b900-3696-4f67-b4f7-9c33c9b05752","***","2026-07-29T15:12:06.973Z","125","Larceny/Theft Offenses"
"079c1af3-3493-4e3b-87df-d426311159a5","***","2026-07-29T16:38:52.938Z","125","Larceny/Theft Offenses"
"50634997-2939-4f7d-831a-3d5b5c0ce105","***","2026-07-29T18:48:23.487Z","124","Larceny/Theft Offenses"
"76a96253-48db-4e18-ad8c-dad1bd382737","***","2026-07-29T22:41:00.194Z","130","Larceny/Theft Offenses"
"7f8f27cd-b835-439c-beaa-df7dc804a99b","***","2026-07-30T13:36:59.805Z","130","Larceny/Theft Offenses"
"c5f75fa9-30dc-4975-89a6-67d0e31abe80","***","2026-07-30T14:07:13.962Z","130","Larceny/Theft Offenses"
"f225e7f3-a15f-44be-96e6-42e424b7b3a1","***","2026-07-30T14:48:26.795Z","130","Assault/Battery Offenses (Domestic)"
"17e551a6-a0fa-41dd-b04d-65ae45f589c7","***","2026-07-30T15:04:24.122Z","130","Larceny/Theft Offenses"
"89675b6c-3fe1-41ed-a73c-d4a4bd8f0606","***","2026-07-30T16:01:01.304Z","130","Larceny/Theft Offenses"
"ae1fe5ee-d0ed-4a24-b130-9613f433bac5","***","2026-07-30T18:30:41.951Z","130","Assault/Battery Offenses (Domestic)"
"411ddc78-c31a-4959-89b3-ffbf39d03943","***","2026-07-30T19:14:00.800Z","130","Larceny/Theft Offenses"
"6987e71d-6caf-4acc-a578-10582b7b29f1","***","2026-07-30T19:20:56.031Z","4","Burglary/Breaking & Entering"
"b8e681cf-1240-470f-adf6-bc932c9639d0","***","2026-07-30T21:46:55.797Z","130","Missing/Endangered Person/Runaway"
