"id","userId","searchDate","networkCount","caseNumber","offenseType"
"4eb27946-20dc-4dba-b637-5124e9d0cff7","***","2026-07-23T05:02:48.552Z","1356","2607P-4074","Destruction/Damage/Vandalism of Property"
"ae7e3257-5a5a-41f5-ad73-6778c50556da","***","2026-07-23T06:02:52.806Z","1356","2607P-4074","Destruction/Damage/Vandalism of Property"
"e59261e2-1389-44c5-90bf-085fd5e2fd48","***","2026-07-23T06:14:58.395Z","1349","2607p-4074","Destruction/Damage/Vandalism of Property"
"7cab3613-18f3-4922-98a7-4fcbb486b49d","***","2026-07-23T08:51:48.713Z","1356","2607P-4074","Destruction/Damage/Vandalism of Property"
"38d4eb4a-cd41-4c3b-b47a-c33af64cd31c","***","2026-07-23T09:11:26.336Z","1356","2607P-4074","Destruction/Damage/Vandalism of Property"
"1b5ae407-8d94-4dc4-adc7-cd202e31320f","***","2026-07-23T14:37:56.122Z","1356","2607P-3318","Burglary/Breaking & Entering"
"03cd1fcf-ea5c-4c0e-adfc-d2bea6d0b8fa","***","2026-07-23T14:38:43.856Z","1356","2607P-3318","Larceny/Theft Offenses"
"0fafa032-36e0-4029-bd55-47943b71e851","***","2026-07-23T15:14:53.522Z","1356","2607-5173","Larceny/Theft Offenses"
"ab75a603-99bc-43fa-8f07-354388457d80","***","2026-07-23T16:23:55.591Z","1239","2606P-3847","Assault/Battery Offenses"
"0ef59149-e25d-4c68-8d30-f6f837c6c233","***","2026-07-23T16:59:42.904Z","1356","2607P-3318","Burglary/Breaking & Entering"
"5ca4ed15-886e-4dee-9ca5-1a0c19902f16","***","2026-07-23T17:00:22.011Z","1239","2606P-3847","Assault/Battery Offenses"
"55809751-7dfe-4a7d-9a50-9f4c222eb7ed","***","2026-07-23T17:32:58.594Z","1","2607P-5218","Disorderly Conduct/Disturbance"
"64506b77-a5ac-4f02-9d14-52446f607e20","***","2026-07-23T18:13:08.641Z","1355","2607P-5077","Hit and Run/Car Accident"
"94b9b0ce-decf-4be0-bbc4-e01c93362732","***","2026-07-23T18:27:28.714Z","1355","2607P-4074","Destruction/Damage/Vandalism of Property"
"e2d3c591-8823-4930-82dc-287041326fdc","***","2026-07-23T18:42:36.791Z","1355","2607P-3426","Motor Vehicle Theft/Stolen"
"f9692e86-5da6-458c-b7d3-6aac51e68e38","***","2026-07-23T18:46:03.708Z","1355","2607P-5247","Motor Vehicle Theft/Stolen"
"47d137cc-e4c8-4abb-bb78-705a0153c8a7","***","2026-07-23T19:16:09.302Z","1355","2607P-4074","Destruction/Damage/Vandalism of Property"
"c70c7ac4-c8e8-4d4d-8d45-5e0837e9da16","***","2026-07-23T21:46:26.319Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"981f7011-eb30-494f-b98d-c327670041ef","***","2026-07-24T01:00:38.814Z","1230","2607P4316","Stolen Property Offenses"
"f692d352-ba2f-468c-aa32-4b6382aea1e9","***","2026-07-24T01:12:17.446Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"aadba60b-2de8-45ed-9a37-05cff1900d41","***","2026-07-24T01:40:07.304Z","1354","2607p-5008","Motor Vehicle Theft/Stolen"
"0de9690f-f2eb-462b-84ba-febdb670ba45","***","2026-07-24T02:31:48.003Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"ee2bf656-f78e-4fdd-b93e-f2e9a6559bdc","***","2026-07-24T03:20:35.394Z","1230","2607p-4074","Destruction/Damage/Vandalism of Property"
"850ce81e-f570-4319-ae44-6bb496021779","***","2026-07-24T03:24:23.978Z","3","2607p-5133","Motor Vehicle Theft/Stolen"
"cd44bc58-ad13-4e9e-a304-417e81b6cf26","***","2026-07-24T05:05:51.876Z","1230","2607p-4074","Destruction/Damage/Vandalism of Property"
"d402f859-ea09-4577-bca6-a3cf5b9040b4","***","2026-07-24T05:17:59.789Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"02524536-7f58-4301-a1f9-1c1764d9853e","***","2026-07-24T06:31:16.259Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"9cb35d8c-7369-453d-a882-0e8d276203ad","***","2026-07-24T17:00:54.672Z","1237","2605p-6506","Drugs/Narcotics"
"7b222542-c343-4508-8556-4239098ed697","***","2026-07-24T18:22:20.747Z","1237","2607p-5465","Drugs/Narcotics, Traffic Infraction"
"4dbc99d5-3d73-4c28-9c66-b1052e03bea4","***","2026-07-24T19:09:28.676Z","1354","2607P-5483","Wanted Person (Arrest Warrant/Fugitive)"
"f7a896a7-cd0c-4a05-9b37-21834080b6ee","***","2026-07-24T19:25:26.794Z","1237","2607p-5465","Drugs/Narcotics, Traffic Infraction"
"647ee784-d60e-4501-8229-f5e511dc4354","***","2026-07-24T20:34:24.740Z","1237","2607p-5465","Drugs/Narcotics, Traffic Infraction"
"89630d18-08af-4374-9853-e37e73863bce","***","2026-07-24T21:25:19.722Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"01e85099-7171-4374-af8d-18dd09d265b0","***","2026-07-24T22:13:02.383Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"7b5521a6-6e3f-4b64-81ef-c1b5a7453d60","***","2026-07-24T23:30:02.700Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"12245666-ccb1-420d-bba6-3e8bc2db6b40","***","2026-07-25T00:09:57.443Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"eddf10df-9d78-45a1-b024-1ad5b9822e74","***","2026-07-25T01:14:38.652Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"58a917de-ad1d-41bf-8c21-a4f583cecdeb","***","2026-07-25T02:47:32.014Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"34f528c8-259e-4ee2-9d4b-491f89caabd4","***","2026-07-25T04:46:57.895Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"b79977db-6b60-40d2-a845-8c258d02a71e","***","2026-07-25T05:00:46.484Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"434bbc66-16f9-46f2-8a66-6a398017fe0e","***","2026-07-25T05:45:28.739Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"b35c4cc4-fd0b-48ea-be27-ee43aaac64a6","***","2026-07-25T06:10:55.944Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"5b380c47-d632-4afc-bf5a-b70a4090b838","***","2026-07-25T07:07:02.015Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"4d3115b4-88a1-47fd-ab4d-b0855a40eb24","***","2026-07-25T07:17:04.341Z","1354","2607p-5630","Larceny/Theft Offenses"
"851f4c61-11f6-42a4-ae8e-14a486454ebd","***","2026-07-25T07:18:04.760Z","3","2606p-5940","Wanted Person (Arrest Warrant/Fugitive)"
"4a8d6238-98bb-438d-b692-175e985d30ae","***","2026-07-25T07:33:56.924Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"adc2b2cc-dbf1-466d-8ac7-9fbff599955e","***","2026-07-25T07:50:43.046Z","1354","2607P-5630","Motor Vehicle Theft/Stolen"
"3cfc533d-55ed-4afd-88d7-ed5deb42d13f","***","2026-07-25T08:09:53.789Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"8b4afee8-cd6c-4207-bed2-9f3ad35e208c","***","2026-07-25T09:11:18.055Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"1a0dae41-c6f4-4ae0-a285-a1dae7da091c","***","2026-07-25T09:25:32.484Z","1230","2607p-5940","Wanted Person (Arrest Warrant/Fugitive)"
"dd1cdd20-4181-49bb-ba1e-2d8da3637cd0","***","2026-07-25T13:30:16.346Z","1354","2607p-5008","Motor Vehicle Theft/Stolen"
"18e26269-299e-48c1-b25f-1207dd6e49d9","***","2026-07-25T19:25:01.001Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"cf5e99df-0b54-4e72-a635-ddb8fff73d84","***","2026-07-25T20:47:19.025Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"e3c59fb5-23c5-4e14-a217-03c52934f481","***","2026-07-25T22:23:33.833Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"3f284de7-386a-42c3-8680-7d6f7313ff01","***","2026-07-25T22:51:37.314Z","1354","2607p-5761","Welfare Check"
"7e458d03-bc09-43f5-9f51-c4eba1dab6a8","***","2026-07-25T23:50:17.399Z","1347","2607P-5008","Motor Vehicle Theft/Stolen"
"d557472f-dcfd-48e3-93f9-96a87eb3853e","***","2026-07-25T23:53:01.460Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"64880f20-5ae6-4d9c-bc44-7f0a07d59d77","***","2026-07-26T00:05:46.885Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"c54af117-88c7-43b4-972b-08b21ed6b275","***","2026-07-26T01:05:12.015Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"0e1f0290-1acd-463b-8b8e-45dedbd52348","***","2026-07-26T01:27:54.973Z","1347","2607p-4074","Destruction/Damage/Vandalism of Property"
"1cc82d06-a265-4eda-98e2-5a86bf5ba180","***","2026-07-26T02:10:13.047Z","1354","2607P-4074","Destruction/Damage/Vandalism of Property"
"8c38cb19-dd58-4222-abb8-211104e4bdcf","***","2026-07-26T02:43:35.406Z","1347","2607p-4074","Destruction/Damage/Vandalism of Property"
"675fb4aa-d83b-40a6-8072-d9290d4d57d3","***","2026-07-26T03:58:59.958Z","1354","2607P-5761","Missing/Endangered Person/Runaway"
"97d3f0a4-97ac-496b-996d-00f1208e33ea","***","2026-07-26T04:04:45.938Z","1347","2607p-4074","Destruction/Damage/Vandalism of Property"
"5d043e25-fd50-48fe-9a60-f9db839ed8d6","***","2026-07-26T04:20:16.811Z","1230","2607P-5761","Missing/Endangered Person/Runaway"
"3557bea6-945b-4174-b3a1-365ab99fbbb4","***","2026-07-26T05:26:53.006Z","1354","2607p-4074","Destruction/Damage/Vandalism of Property"
"e6d56537-6ecb-4ef9-89c4-10304a1dbe54","***","2026-07-26T06:11:28.003Z","1354","2607p-4074","Destruction/Damage/Vandalism of Property"
"ad4bcb5f-9ad4-46b8-9ae5-a097ea48ad1b","***","2026-07-26T07:31:49.780Z","1347","2607p-4074","Destruction/Damage/Vandalism of Property"
"d8b4af56-cd36-4eed-a210-0650c64c7c18","***","2026-07-26T16:43:45.027Z","1354","2607p-5761","Welfare Check"
"5e1ba982-2c0c-4da6-9bba-5e2d90ba8fab","***","2026-07-27T05:36:17.779Z","1354","2607p-6012","Motor Vehicle Theft/Stolen"
"07a2be1b-564f-4cbe-ab2f-d2f841abb7ed","***","2026-07-27T06:07:30.935Z","1354","2607p-6012","Motor Vehicle Theft/Stolen"
"de1aefe4-6553-4a01-afcc-257644302cd2","***","2026-07-27T06:10:45.165Z","1354","2607p-6012","Motor Vehicle Theft/Stolen"
"5855f5b1-83be-4647-b599-d51ab515ef55","***","2026-07-27T14:46:48.898Z","1353","2607p-5761","Welfare Check"
"0d6a51c2-3a1a-4fa7-a908-570279837c30","***","2026-07-27T14:56:29.076Z","1353","RTIC FLOCK HIT","Motor Vehicle Theft/Stolen"
"5eb3f919-ef8f-44af-bf37-bf56d39ccc84","***","2026-07-27T15:21:46.675Z","1353","2607P-4070","Destruction/Damage/Vandalism of Property"
"718df298-40c7-4b62-a2e5-5f2e8aa6cc63","***","2026-07-27T15:36:20.096Z","1236","Cv262080001","Drugs/Narcotics"
"883473fd-92d7-4320-89fe-22ea13831257","***","2026-07-27T16:11:10.604Z","1353","2607P-4074","Destruction/Damage/Vandalism of Property"
"2a45a4cb-77ed-402b-b949-4c783d91990d","***","2026-07-27T16:57:54.048Z","1353","2607P-2539","Burglary/Breaking & Entering"
"0789681c-3483-462b-9f3e-34ef834aa22d","***","2026-07-27T18:29:11.184Z","2","2607P-6117","Larceny/Theft Offenses"
"0b1ecec1-1fe1-4fec-ae4b-9d31aedb3348","***","2026-07-27T20:53:47.436Z","2","2607P-6156","Missing/Endangered Person/Runaway"
"8cbc7f46-45fb-4e48-a3e4-4987fd1e6c6c","***","2026-07-27T21:01:49.040Z","1353","2607P-5008","Motor Vehicle Theft/Stolen"
"812c8cfe-3fdb-40aa-90bb-8b0f3ba23f0d","***","2026-07-27T23:36:12.902Z","1353","2607P-6175","Homicide/Death Investigation"
"a9afc66e-b95d-48da-b935-56063772a5cb","***","2026-07-27T23:54:38.730Z","3","2607P-6175","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"0b5a7c6b-486f-4a5c-998b-6c0cb6a3a55e","***","2026-07-28T03:27:29.517Z","1346","2607P-1275","Stolen Property Offenses"
"55f888d1-07f4-4011-9152-0ff6e885c811","***","2026-07-28T08:20:24.590Z","1346","2607P-3200","Stolen Property Offenses"
"1e6bd873-6231-4c11-9120-97feaac93338","***","2026-07-28T19:34:01.546Z","1236","2605p-6506","Drugs/Narcotics"
"badb7e93-bfe9-4190-b635-eb625d586b23","***","2026-07-28T20:55:29.205Z","1236","2605p-6506","Drugs/Narcotics"
"30087377-ef1b-4147-8adc-9e8c548c8cb7","***","2026-07-28T21:47:06.167Z","1346","2602P-6270","Homicide/Death Investigation"
"55311da1-a1ac-4630-84d6-4b6be5ad1f9d","***","2026-07-28T22:54:57.105Z","1346","2602P-6270","Homicide/Death Investigation"
"0dfe1276-e4d9-4bb5-badf-5352b892d09e","***","2026-07-29T00:09:04.492Z","1353","2607P-6390","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"9850afcd-4cef-4b4a-bb7f-a44019ce8b30","***","2026-07-29T00:09:12.036Z","1236","2605p-6506","Drugs/Narcotics"
"10b9fd67-4fb3-4356-bbd2-c6ea9a407fda","***","2026-07-29T09:54:24.533Z","1353","2607p-6464","Missing/Endangered Person/Runaway"
"3bb97d1c-eb56-4820-ad57-3692d17b9214","***","2026-07-29T09:55:30.623Z","1353","2607p6464","Welfare Check"
"456f2a49-ee27-4290-8368-b392a837aa77","***","2026-07-29T10:00:40.622Z","1353","2607p6464","Welfare Check"
"f39caed1-9d2b-4b74-a4df-4059b686e3c4","***","2026-07-29T10:20:07.561Z","5","2607P6465","Missing/Endangered Person/Runaway"
"7cf259c4-ed2a-48de-9320-ab5bf72d6c0b","***","2026-07-29T13:14:38.629Z","1236","2605p-6506","Drugs/Narcotics"
"81898813-e0ad-487f-a6a9-06a6eeb3e071","***","2026-07-29T14:01:31.353Z","1353","2607P-6479","Assault/Battery Offenses (Domestic)"
"2ddc434e-98c6-42b8-bc26-951a97544abc","***","2026-07-29T14:07:52.156Z","1236","2605p-6506","Drugs/Narcotics"
"7e3b7e9d-14f5-4fd0-a2e0-83a577e9936e","***","2026-07-29T15:28:24.945Z","1346","2607P-5293","Stolen Property Offenses"
"900cd6f5-357c-4a05-8a0f-ef62724728d0","***","2026-07-29T16:33:33.326Z","1233","2605p-6506","Drugs/Narcotics"
"62c6b734-a06f-4a05-9c50-4257c90e8f95","***","2026-07-29T16:35:21.476Z","1343","2602P-6270","Homicide/Death Investigation"
"febbb592-5c31-492b-b560-3a33a97c3e06","***","2026-07-29T17:11:43.635Z","1233","2605p-6506","Drugs/Narcotics"
"81060171-9a83-477d-b143-4ac1908c3e15","***","2026-07-29T18:28:14.353Z","1233","2605p-6506","Drugs/Narcotics"
"8e093102-c4fc-45a7-ba52-f1533dab8343","***","2026-07-29T18:41:47.760Z","1343","2607P-5293","Stolen Property Offenses"
"057eaa73-66b5-4606-8d50-158c43805f99","***","2026-07-29T18:57:59.793Z","3","2607p-6561","Drugs/Narcotics"
"6bc51a58-9897-45c9-8abe-f8a5205cbc37","***","2026-07-29T19:02:19.597Z","1233","2607p-5465","Drugs/Narcotics, Traffic Infraction"
"f79d0052-9b6a-4e23-8de1-88eba4bc1a8b","***","2026-07-29T19:14:58.720Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"7b4913c6-a325-4940-be46-45ac9d146a7d","***","2026-07-29T19:53:24.374Z","1343","2602P-6270","Homicide/Death Investigation"
"e86b46f6-91e7-4627-b7cc-c93bda99a844","***","2026-07-29T20:05:54.815Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"38db254f-5035-4d2b-badb-aeb8fedfa8b1","***","2026-07-29T20:14:33.502Z","1233","2605p-6506","Drugs/Narcotics"
"f7066995-7d25-40c7-b576-10cb2085a034","***","2026-07-29T20:18:46.871Z","1350","2607P-6579","Disturbing Public Peace/Riot"
"d6695e79-6f0a-491a-8111-a8b4a536cddf","***","2026-07-29T20:20:20.013Z","1343","2602P-6270","Homicide/Death Investigation"
"9cb0f1d3-74de-4f27-97de-fe7c4a3e624e","***","2026-07-29T21:01:31.414Z","1343","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"896dd01f-67e9-48e4-a416-c04c84d4bc46","***","2026-07-29T21:02:33.398Z","1343","2602P-6270","Homicide/Death Investigation"
"5203d957-a96f-4a8f-acc7-7f9a9f6aeff6","***","2026-07-29T21:16:09.584Z","1343","2607P-3792","Weapons Offense (Guns/Shots Fired)"
"34508646-a79e-4eee-a362-ac8b251f87d0","***","2026-07-29T21:16:50.201Z","1343","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"e70a13dc-e99f-421d-a498-93f16a61843b","***","2026-07-29T21:25:48.909Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"001b71ab-fc19-492e-9fa5-aba1df5efb34","***","2026-07-29T22:27:24.381Z","1232","2605p-6506","Drugs/Narcotics"
"1cb2cc97-8e39-46c8-8ac5-985b6c19364f","***","2026-07-29T22:27:36.647Z","1232","Cv262100002","Drugs/Narcotics"
"75285ce0-4c7a-41df-8c98-67fb77f32162","***","2026-07-30T00:05:16.697Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"99e22dea-1a85-4f10-81fe-de986b658e44","***","2026-07-30T00:05:59.305Z","1232","Cv262100003","Drugs/Narcotics"
"61ad62d8-fed9-4771-9ad9-e13039ba2343","***","2026-07-30T00:47:22.785Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"92e945ef-e81f-40a1-bd02-5b00d2e816bc","***","2026-07-30T01:02:33.412Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"1671e264-f2cd-47ae-beef-00052f31e3f4","***","2026-07-30T02:08:34.199Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"040debaa-4083-422a-b947-83bb1c5b5771","***","2026-07-30T02:22:48.041Z","1350","2607P-6661","Driving Under the Influence (DUI/DWI/OWI/OVI)"
"786710f6-2f01-40ee-ac05-2eadd4e1d1cd","***","2026-07-30T03:15:07.740Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"5bf3011c-210b-481c-9158-9f1f961e14b5","***","2026-07-30T03:54:18.820Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"19ff625e-2f63-4144-bac8-8cade6060ff0","***","2026-07-30T04:05:03.267Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"3851b18a-fab0-4761-b62f-53b5f1e50121","***","2026-07-30T04:49:30.332Z","1232","Cv262100003","Drugs/Narcotics"
"5f918d38-0808-40db-a1e7-40732a497ac5","***","2026-07-30T05:00:32.921Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"7c28b7d8-4162-4eed-aeb2-b4f7f842d63e","***","2026-07-30T06:02:14.283Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"6afa72bf-ee00-44cf-91bd-02412d75761c","***","2026-07-30T07:01:53.029Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"1e8d31f0-bddc-42b7-96cc-22b15a567de3","***","2026-07-30T13:25:41.222Z","1350","2607P-6714","Destruction/Damage/Vandalism of Property"
"8ccef682-168e-4006-8a9d-864f73fd3b77","***","2026-07-30T13:27:38.059Z","1232","2605p-6506","Drugs/Narcotics"
"b4fff4dd-09cf-4ab9-99d1-6bc4bf456dea","***","2026-07-30T14:00:33.547Z","1232","2605p-6506","Drugs/Narcotics"
"c26655d6-3d32-4627-9d9d-b99e74388918","***","2026-07-30T14:54:44.550Z","1232","Cv262100003","Drugs/Narcotics"
"b7d40117-eee1-4c18-b6d1-5c47d76e466d","***","2026-07-30T15:20:08.251Z","1350","2607P-6714","Destruction/Damage/Vandalism of Property"
"bbaa4795-d9cc-4062-9637-72c7a6b5e7e6","***","2026-07-30T15:26:51.976Z","1232","2605p-6506","Drugs/Narcotics"
"da8ae904-f23d-4c31-8d26-0fa875309dee","***","2026-07-30T15:49:54.417Z","1232","Cv262100003","Drugs/Narcotics"
"3f59071a-5c24-42b8-9424-2519449f229c","***","2026-07-30T16:09:43.848Z","1350","2607P-6764","Disorderly Conduct/Disturbance"
"12b85a28-0dd3-4f58-92b7-0cf5d953342d","***","2026-07-30T16:12:36.791Z","1232","Cv262100003","Drugs/Narcotics"
"79ce9e02-17ce-467a-a11f-94d72276f22c","***","2026-07-30T16:44:13.361Z","1232","2605p-6506","Drugs/Narcotics"
"bc5380a0-3267-4496-9d72-95eef54b442a","***","2026-07-30T17:04:08.198Z","1232","Cv262100003","Drugs/Narcotics"
"964c306a-bdbe-4745-9b07-53b07c550d3f","***","2026-07-30T17:11:14.065Z","1232","2605p-6506","Drugs/Narcotics"
"71876fd8-8950-4c0b-aea1-0c1a45fa1145","***","2026-07-30T17:36:20.661Z","1225","2607","Alcohol Offenses (Non-DUI)"
"c96e8202-83f3-4df7-ba24-8870c7aeca12","***","2026-07-30T17:38:51.519Z","1350","2607P-6660","Motor Vehicle Theft/Stolen"
"57c299dc-194c-4be0-b352-e8dad65dd5ab","***","2026-07-30T18:00:07.705Z","1350","2607P-6660","Motor Vehicle Theft/Stolen"
"28abdf53-1966-4d63-b0c2-b6b874bd292c","***","2026-07-30T18:06:42.080Z","1232","2605p-6506","Drugs/Narcotics"
"abb1974c-a962-4bb4-9501-f9e4fb400276","***","2026-07-30T18:07:19.097Z","1232","Cv262100003","Drugs/Narcotics"
"3ebe4968-d558-4b54-aa7f-af90dbb449aa","***","2026-07-30T18:13:48.668Z","1225","2607","Alcohol Offenses (Non-DUI)"
"6ce009a3-8eac-4730-8d49-08a256a42fe4","***","2026-07-30T18:58:12.608Z","1350","2607P-6660","Motor Vehicle Theft/Stolen"
"30b2e7fb-42a1-48ef-b80c-c7ca8a2eaac9","***","2026-07-30T19:00:06.016Z","1350","2607P-6660","Motor Vehicle Theft/Stolen"
"7f0dede1-181c-4f40-b010-91a9f0c90588","***","2026-07-30T19:00:55.607Z","1350","2607P-6660","Motor Vehicle Theft/Stolen"
"518b589d-0dd1-4266-bfb1-bfbbf092ec5b","***","2026-07-30T19:09:19.032Z","1232","Cv262100003","Drugs/Narcotics"
"989c3cad-d030-4738-9964-b3f4eb93f452","***","2026-07-30T19:18:09.423Z","1232","2605p-6506","Drugs/Narcotics"
"c09d8b3e-03a1-4786-a246-9c3ad989acda","***","2026-07-30T20:01:58.316Z","7","2607P-6660","Motor Vehicle Theft/Stolen"
"de7177b4-8b6b-4682-935f-7582856be7dd","***","2026-07-30T20:04:30.630Z","1232","Cv262100003","Drugs/Narcotics"
"b3bc8c8a-ccb5-4eeb-b87b-43ad51a36cbb","***","2026-07-30T20:10:27.740Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"aeac48f7-83f1-40a3-a0a1-dc8dda8f3c16","***","2026-07-30T20:26:44.036Z","1350","2607p-6660","Motor Vehicle Theft/Stolen"
"62c79ee8-129b-4e41-8291-d249b7b4da43","***","2026-07-30T21:41:10.270Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"a4dfabbf-704a-4d97-af3f-c4f1267b0939","***","2026-07-30T22:04:00.371Z","1232","2605p-6506","Drugs/Narcotics"
"8bd5a492-af0a-4660-b9b2-554a44147ded","***","2026-07-30T22:09:32.126Z","3","2607p-6561","Drugs/Narcotics"
"8e7ab097-8da6-4737-8c89-64b3e45487f6","***","2026-07-30T22:13:02.591Z","1350","2607P-6818","Hit and Run/Car Accident"
"dd1eb73e-14fd-41a1-ab91-0622bbdceeab","***","2026-07-30T22:17:03.074Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"ee4d82a2-7d14-4aa9-8874-9ba568f173ea","***","2026-07-30T23:14:17.877Z","1232","Cv262100003","Drugs/Narcotics"
"8ba94b8d-92a2-4ace-a477-1d8a24d86173","***","2026-07-30T23:18:48.480Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"c23b7ad4-7a40-4a3e-9d94-cfd2a43f8475","***","2026-07-31T00:10:16.087Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"7b40ee73-8bf2-4826-ba1e-3fe27e22d224","***","2026-07-31T01:19:12.679Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"96bac392-da72-4c4a-b9c7-fa36b9b77ace","***","2026-07-31T02:44:23.366Z","1343","fein2501639","Assault/Battery Offenses (Domestic)"
"27c962af-3d68-45c7-9867-1f34d196e916","***","2026-07-31T03:33:11.585Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"fea6766a-8bff-4e93-b8a4-9e026a958681","***","2026-07-31T04:00:11.920Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"54b9d099-9f53-47ec-8044-80054ed3a44f","***","2026-07-31T05:04:17.231Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"9d48d6b8-c0ed-48b3-9fc4-60fdd2cd8a5c","***","2026-07-31T05:16:26.946Z","1343","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"8e3b455d-d08d-4795-86c3-85e09cfb3a12","***","2026-07-31T05:32:32.811Z","3","2607p-5940","Wanted Person (Arrest Warrant/Fugitive)"
"a6e9b1d8-8e51-48bc-9823-e63c854a7b60","***","2026-07-31T06:11:15.085Z","3","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"d5a1c867-b709-46b4-83f7-a11fd70ce899","***","2026-07-31T06:19:47.360Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"80e2b4fd-a2d7-46a4-8eac-fd64db36ca57","***","2026-07-31T07:25:44.085Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"2888dd6f-db4e-4432-a690-4640aa6aff0b","***","2026-07-31T08:04:34.029Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"7d6bde6a-62ec-408d-b95e-c08455cebf6c","***","2026-07-31T08:56:00.440Z","3","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"4d8d96c5-6b9e-422e-b68e-5fc06d11c5e0","***","2026-07-31T09:00:00.392Z","1343","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"e1c57057-b290-4f23-a4a9-b4a5c122a8a1","***","2026-07-31T10:00:05.593Z","1343","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"a62ba9f1-c234-402c-9d2f-016b67eb44d7","***","2026-07-31T11:22:59.302Z","1343","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"d6b96fc9-5538-47e5-8ea4-26561194f1ff","***","2026-07-31T12:57:19.981Z","1343","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"91bf0eb9-2d85-4e90-bd50-00ec5ac2ce09","***","2026-07-31T14:55:00.356Z","1232","2605p-6506","Drugs/Narcotics"
"f3de160c-3400-42b1-9226-8a89718af8d0","***","2026-07-31T15:27:40.230Z","1232","2605p-6506","Drugs/Narcotics"
"72f0c630-ec8b-4c15-a8ad-bc653ff28e58","***","2026-07-31T17:43:10.551Z","1232","2605p-6506","Drugs/Narcotics"
"e62abdfd-7424-44ca-9818-364425a87db2","***","2026-07-31T18:00:25.914Z","1232","2605p-6506","Drugs/Narcotics"
"89f9f139-1891-47ae-b173-5f0b7b129bea","***","2026-07-31T18:08:49.518Z","1350","2607P-7008","Wanted Person (Arrest Warrant/Fugitive)"
